MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FEN_IndoorArea,FE_SalePrice_Per_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath,FEN_Area_comp0,FEN_Area_comp1,FEN_Area_comp2,FEN_Area_comp3,FEN_Area_comp4,FEN_Area_comp5,FEN_Area_comp7
20,RL,61.0,8800,Pave,0,2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,2,532,3,144,364,1040,GasA,3,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,3,5,7,0,0,Detchd,1977,1,2,484,3,3,3,0,0,0,0,288,0,0,0,None,0,9,2009,WD,Normal,150500,2080.01,72.35542136816649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,32,0.004807687684915687,0,2,0.06872656380405463,-0.20876617596332064,-0.02471020346818057,0.0036900252169445127,0.007330105090944675,0.06324680986806151,-0.034057046736377564
20,RL,0.0,11000,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,3,3,CBlock,2,3,2,4,740,3,230,184,1154,GasA,5,Y,SBrkr,1154,0,0,1154,0,0,1,1,3,1,2,6,7,1,1,Attchd,1966,2,2,480,3,3,3,0,58,0,0,0,0,0,3,None,0,11,2009,WD,Normal,154000,2308.01,66.72414764234124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,43,43,0.005199302253637562,0,2,0.6046342493279055,-0.26023798645085455,0.07365688908782354,-0.0138313994135325,0.029192171704587423,0.06859766777387923,0.054569851139896576
60,RL,0.0,7851,Pave,0,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,6,625,1,0,235,860,GasA,5,Y,SBrkr,860,1100,0,1960,1,0,2,1,4,1,3,8,7,2,3,BuiltIn,2002,3,2,440,3,3,3,288,48,0,0,0,0,0,0,None,0,5,2010,WD,Normal,216500,2820.01,76.77277740149857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,8,8,0.004081630570596647,1,3,-1.3816157839806065,0.19097111355262292,0.282041892586423,-0.12042289850741125,0.014112457496899171,-0.011342344841934865,-0.05146320420417057
60,RL,0.0,9375,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,3,3,1,1,0,1,0,1284,1284,GasA,5,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,3,7,7,1,4,Attchd,2002,2,2,647,3,3,3,192,87,0,0,0,0,0,0,None,0,8,2007,WD,Normal,228500,3453.01,66.17414951013752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,5,5,0.003227292195808116,0,3,-1.4524878813229964,0.23274072535054777,-0.1116128649927912,-0.04987096418141227,-0.025780479129653103,0.015872590540286093,0.003048535235796052
30,RL,0.0,25339,Pave,0,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,2,3,1,1,0,1,0,816,816,GasA,5,Y,SBrkr,1416,0,0,1416,0,0,2,0,3,1,3,7,7,0,0,Attchd,2007,1,2,576,3,3,1,0,0,112,0,0,0,0,0,None,0,8,2007,WD,Normal,112000,2232.01,50.1789866532856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,89,0.004943499333686911,0,2,7.189342601923999,0.109130095311485,-0.265150024970181,0.11537097978196294,-0.04311878332491264,-0.006652119214008352,-0.012565938152340325
90,RL,0.0,11500,Pave,0,2,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,3,3,CBlock,2,3,1,1,0,1,0,1680,1680,GasA,2,Y,SBrkr,1680,0,0,1680,0,0,2,0,4,2,2,8,7,0,0,Detchd,1976,1,2,528,3,3,3,0,0,0,0,0,0,0,0,None,0,6,2007,WD,Normal,136905,3360.01,40.74541444817128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,31,31,0.004761901927439329,0,2,-0.743597474518655,-0.0011439567863772099,-0.3755366243414108,0.01633689550561115,-0.005296782996235722,-0.02046876540605244,0.02775793502272002
20,RL,78.0,10140,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,3,CBlock,3,3,1,1,0,1,0,1064,1064,GasA,3,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,2,7,7,1,3,Attchd,1974,2,2,478,3,3,3,0,0,0,0,0,0,0,3,None,0,8,2009,WD,Normal,165000,2414.01,68.35100103147873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,35,35,0.005185181344310116,0,2,0.035972239584236336,0.024634815831816016,-0.3077756269578192,0.10165461031353387,-0.028698263462803925,-0.011523202665818735,0.04856372331731692
20,RL,75.0,9464,Pave,0,1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,3,4,CBlock,2,3,1,4,570,1,0,510,1080,GasA,4,Y,SBrkr,1080,0,0,1080,0,0,1,0,3,1,2,5,7,0,0,Attchd,1958,1,1,288,3,3,3,0,0,0,0,130,0,0,0,None,0,6,2008,WD,Normal,136000,2160.01,62.962671469113566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,50,50,0.004629625342939497,0,1,0.21814592216753578,-0.19346831246444407,-0.06966083887926214,-0.030428127920915753,0.01602203550360839,-0.05770146329682618,0.0332934985150827
50,RL,60.0,10134,Pave,0,1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,1,1,0,1,0,735,735,GasA,4,Y,FuseA,735,299,0,1034,0,0,1,0,2,1,2,5,7,0,0,Detchd,1940,1,1,240,3,3,3,0,39,0,0,0,0,0,0,None,0,7,2007,WD,Normal,109000,1769.01,61.61638430534593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,57,67,0.004835585265391427,0,1,1.5609304864409108,0.17812780301715953,-0.22381020616848069,-0.07779755761138311,0.020162550238322335,-0.028081607006048115,-0.019308806654990636
20,RL,75.0,9937,Pave,0,1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,1,4,637,1,0,849,1486,GasA,5,Y,SBrkr,1486,0,0,1486,1,0,1,0,3,1,2,7,7,0,0,Detchd,1968,3,2,480,3,3,3,0,0,0,0,0,0,0,3,None,0,3,2009,WD,Normal,167000,2972.01,56.19092802514123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,10,45,0.004710629400653163,1,1,-0.8199055809648685,-0.16458662452978065,-0.12336204381352336,-0.0009370861887980138,0.007754254665832301,-0.035484330445768146,-0.032634020017849825
20,RL,57.0,6420,Pave,0,2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,4,2,2,210,5,551,219,980,GasA,2,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,2,6,7,0,0,Detchd,1952,1,1,308,3,3,3,0,0,0,0,0,0,0,0,None,0,9,2006,WD,Normal,123500,2128.01,58.03544156277461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,54,54,0.005226476283557244,1,1,-1.1439892448658764,-0.1302210558440407,-0.019363917625372012,0.11432728571240848,0.22100445102997288,0.1813484120032403,0.01503682776867524
60,RL,0.0,9505,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,4,3,PConc,3,3,1,1,0,1,0,884,884,GasA,5,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,3,8,7,1,4,BuiltIn,2001,3,2,434,3,3,3,144,48,0,0,0,0,0,0,None,0,5,2010,WD,Normal,222500,2919.01,76.22447336596997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,9,9,0.003931201999409337,0,3,-0.9124792279195462,0.3682653579239866,0.02209584210948268,-0.11031582805811863,-0.0008895921396332505,-0.0011885934339189621,0.021926666639569447
70,RM,50.0,5250,Pave,2,1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,2,2,1,2,259,1,0,425,684,OthW,2,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,2,8,7,0,0,None,0,0,0,0,0,0,3,0,54,20,0,0,0,0,0,None,0,12,2008,WD,Normal,122000,3042.01,40.10506211353677,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,21,136,0.0033927042439761473,0,2,-2.4407793738826142,0.34133624344428437,0.22099728894269646,-0.051715285489866446,0.1438230661316156,-0.10626724971449993,-0.021918536634020054
90,RH,82.0,7136,Pave,0,2,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,3,3,CBlock,3,3,1,3,484,1,0,495,979,GasA,3,N,FuseF,979,979,0,1958,0,0,2,0,4,2,2,8,7,0,0,Attchd,1946,1,2,492,3,3,3,0,0,0,0,0,0,0,0,None,0,8,2007,WD,Normal,145000,2937.01,49.369937453396474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,57,61,0.00408579975188981,0,2,-1.7366794717998557,0.1786432236376632,0.16436626686511163,-0.09199435854273752,-0.029634596250561883,-0.00837168042501285,0.08957239282911207
190,RL,100.0,34650,Pave,0,1,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,2,3,1056,1,0,0,1056,GasA,3,N,SBrkr,1056,0,0,1056,1,0,1,0,3,1,2,5,7,0,0,Attchd,1955,3,2,572,3,3,3,264,0,0,0,0,0,0,0,None,0,1,2006,WD,Normal,145000,2112.01,68.65497795938465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,51,51,0.004734844001094696,1,1,12.24434274836109,-0.2796524621961135,0.13975278081983927,-0.2229067517993735,-0.07427419691183627,-0.007019288662884557,-0.0343362692954019
20,RL,40.0,13673,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,2,3,1,1,0,1,0,1140,1140,GasA,3,Y,SBrkr,1696,0,0,1696,0,0,1,1,3,1,2,8,5,1,3,Attchd,1962,2,1,349,3,3,3,0,30,0,0,0,0,0,0,None,0,3,2007,WD,Normal,143900,2836.01,50.74030063363669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,45,45,0.004716978350838236,0,2,0.6575830662469652,0.045846725127413716,-0.2724574394320952,0.1399851695654522,0.052349821235577444,-0.0667425467234309,-0.004557886769744923
60,RL,41.0,12393,Pave,0,3,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,1,0,1,0,847,847,GasA,5,Y,SBrkr,847,1101,0,1948,0,0,2,1,4,1,3,8,7,1,4,BuiltIn,2004,3,2,434,3,3,3,100,48,0,0,0,0,0,0,None,0,9,2006,WD,Normal,195000,2795.01,69.76719224618158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,0.004106774072497909,0,3,0.265211841864819,0.37800119453553077,0.011491936309363925,-0.1256761486334511,0.006982559247523434,-0.00014617516575371426,-0.03657808031801468
30,RL,98.0,8731,Pave,0,2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,2,3,1,4,645,1,0,270,915,GasA,3,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,2,6,3,1,4,Detchd,1972,1,2,495,3,3,3,0,0,216,0,126,0,0,0,None,0,5,2007,WD,Normal,144000,2082.01,69.16393293019725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,57,87,0.0051413837691655796,0,1,0.033237160482761055,-0.21003900517344282,0.058875365764620685,0.08337498016254456,-0.02869680878737315,-0.015967951948052783,-0.04930880785298562
45,RM,50.0,6130,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,5,784,1,0,0,784,GasA,4,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,3,5,7,0,0,None,0,0,0,0,0,0,3,0,0,116,0,0,0,0,0,None,0,5,2008,WD,Normal,109500,1568.01,69.8337383052404,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,58,84,0.006377542885787135,1,1,-0.2513467911410862,-0.3714606115669569,0.20355651457747653,-0.06738038575691306,0.14059066405073917,-0.15815162940828253,-0.02204962386964386
60,RL,0.0,12227,Pave,0,2,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,3,4,CBlock,3,4,1,5,896,1,0,434,1330,GasA,3,Y,SBrkr,1542,1330,0,2872,1,0,2,1,4,1,2,11,7,1,3,Attchd,1977,3,2,619,3,3,3,550,282,0,0,0,0,0,0,None,0,7,2008,WD,Normal,272000,4202.01,64.73092638998955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,13,31,0.003830082231865518,1,3,-1.255066867855044,0.13748696296264118,0.23234374921377096,-0.06586013293507961,0.0029675872103678467,-0.02382360719966513,0.054228611094917174
50,RL,79.0,9490,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,4,403,3,165,238,806,GasA,3,Y,FuseA,958,620,0,1578,1,0,1,0,3,1,1,5,7,2,3,Attchd,1941,1,1,240,3,3,3,0,0,32,0,0,0,0,3,None,0,8,2006,WD,Normal,133000,2384.01,55.788356592463956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,56,65,0.00316856579938796,1,1,-0.18366426997859694,0.1156991215521846,0.16596374102478337,-0.04109987014204858,0.1122120930355577,-0.0028459881489878375,-0.020143255844304438
20,RL,78.0,10140,Pave,0,1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,788,1,0,268,1056,GasA,5,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,2,6,7,0,0,Attchd,1975,2,2,495,3,3,3,0,88,0,0,0,0,0,3,None,0,7,2006,WD,Normal,153500,2130.01,72.06538936436917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,31,31,0.005586586977107098,1,2,0.5991456719875966,-0.2713733153449331,0.06016987958205908,-0.020543678410502413,-0.042705409660506045,-0.00909779478650411,-0.05060866698950228
20,RL,129.0,9196,Pave,0,2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,1560,1560,GasA,5,Y,SBrkr,1560,0,0,1560,0,0,2,0,3,1,3,7,7,0,0,Attchd,2003,3,2,573,3,3,3,100,150,0,0,0,0,0,0,None,0,4,2010,WD,Normal,201000,3120.01,64.42287043951782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,7,7,0.004487176610784224,0,2,-1.2184224708507752,-0.005790751227626646,-0.372404434814742,0.02920049700205423,-0.014344731404476603,-0.0017752621886912938,-0.025153183862094888
60,FV,65.0,8125,Pave,0,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,4,1,1,0,1,0,770,770,GasA,5,Y,SBrkr,778,798,0,1576,0,0,2,1,3,1,3,6,7,0,0,Attchd,2006,2,2,614,3,3,3,0,50,0,0,0,0,0,0,None,0,8,2006,New,Partial,197000,2346.01,83.97236158413646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.0038071041833095285,0,3,-0.7044335682879498,0.3176823385674613,-0.030275679446646744,-0.0700901866248874,-0.07327379672282776,0.059530118334500844,-0.05548005322441261
60,RL,89.0,11645,Pave,0,2,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,1,0,1,0,860,860,GasA,5,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,3,7,7,0,0,Attchd,2004,2,2,565,3,3,3,0,70,0,0,0,0,0,0,None,0,8,2006,WD,Normal,196500,2580.01,76.1624954942035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,2,2,0.004069765075717979,0,3,0.3453925670568129,0.32058018710152975,-0.047682663241484034,-0.09551474932219203,-0.04210072632842263,0.032380594351616214,-0.04530639657681684
20,RL,80.0,9600,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,3,3,CBlock,2,3,1,6,1285,1,0,131,1416,GasA,3,Y,SBrkr,1644,0,0,1644,1,0,1,0,3,1,2,7,7,2,4,Attchd,1953,3,2,418,3,3,3,110,0,0,0,0,0,0,0,None,0,10,2009,WD,Normal,167000,3060.01,54.57498504906847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,56,56,0.004257904952612559,1,1,-1.02284033930257,-0.30998540483934633,0.16831585791728856,0.031649732607582186,0.02330163664754815,-0.07351663955299573,0.03817355400310104
85,RL,0.0,12122,Pave,0,2,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,Gable,CompShg,CemntBd,CemntBd,Stone,210.0,5,3,CBlock,2,3,3,5,867,1,0,77,944,GasA,4,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,4,6,7,0,0,Attchd,1961,2,2,588,3,3,3,144,76,0,0,0,0,0,0,None,0,7,2008,WD,Normal,178400,1943.01,91.81630562889538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,47,0.0060059999939940005,1,1,2.0784131432525323,-0.31773274764881015,0.16244895071701046,-0.02886690385232272,-0.11572579823232258,0.026637906232428104,0.04338265922607233
60,RL,85.0,12244,Pave,0,1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,4,3,PConc,3,3,4,6,871,1,0,611,1482,GasA,5,Y,SBrkr,1482,780,0,2262,1,0,2,1,4,1,3,10,7,2,4,Attchd,2003,3,3,749,3,3,3,168,0,0,0,0,0,0,0,None,0,8,2008,WD,Normal,305000,3744.01,81.46345762965376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,5,5,0.004420864535426818,1,3,-0.8941849101923212,0.014856237019612391,0.1129928422255143,-0.06405559094950686,-0.03361609529003498,0.00011829052304436226,0.008225051525134476
